,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
18476,SEC61B,1.3138815300215605,TAS2R7,6.379148976735378,C1orf84,2.749220841162635,ZP4,0.3411798550474117,ACOXL,0.09339973990833265,OGFOD2,0.9030373882906148
18477,PCDHGA7,1.3136823355819176,LOC644717,6.379091639426746,NRG4,2.749081007528607,CLDN17,0.34117525336969884,LOC93444,0.09339068006444556,MYCT1,0.9029753748217022
18478,OR6S1,1.313553837167291,AMELY,6.378943356152128,CA7,2.748919024482074,APOC1,0.34116849811497213,ZNF280C,0.09336853384052403,PSAP,0.9028951111419169
18479,NCBP1,1.3135475373921361,OR51A7,6.3789101567819735,NOS2,2.7489177647104808,LINC00954,0.3411530180727894,IL3,0.09336499617014966,GABRA3,0.9028464313093376
18480,DIRC1,1.3135380430894443,CCNQP1,6.378829560115819,AMIGO2,2.7483896450342917,LEMD1,0.3410637233654351,PROSER2,0.09333127626162435,SPIRE1,0.9027895872855554
18481,KCNG4,1.3130741725282122,SSX4,6.378263159629277,LINC01107,2.7481715572910494,ARL17P1,0.3410375602815439,RBM20,0.09332715710867429,CPED1,0.9026817998801967
18482,PRKAG3,1.3129382139827919,MEIOB,6.3779285853041,GOT1L1,2.7478985376762255,UTS2R,0.3410361440451261,RBP3,0.09332661024394592,TBC1D16,0.9025390619095344
18483,TTTY13,1.3127020754360172,ZSCAN5A,6.377781652692304,ABCG8,2.7477227684503234,CACNB4,0.3409961445970832,LINC01465,0.09330756178362096,KNOP1,0.902457656596183
18484,PRAMEF12,1.3123174204776542,FLJ42220,6.377244850659521,FXYD7,2.747685893010832,ERICH6B,0.3409442956040456,TRIB1,0.0932858135148455,TMLHE,0.9024532221532463
18485,CACNG5,1.3120701137220399,CDH4,6.377021578520564,LOC124685,2.7472189693713047,DEFB134,0.34085333992564926,MARC1,0.09327505937322127,MARK4,0.902432035760158
18486,LBX2,1.311900580383167,IL13,6.376807229269675,POU3F2,2.7472156615383585,RAX,0.3408360731113748,CGB7,0.0932659723455352,MPHOSPH8,0.9022427254185238
18487,HAP1,1.3117472526047984,FSTL5,6.375743604193979,GLIPR1L1,2.7470470112101353,BTBD17,0.3407700365581864,CD1A,0.093251841756506,CIB3,0.9021353502355852
18488,RBMXL3,1.3116992133706662,APOBEC3A,6.37465067490764,EDA2R,2.7462499128389433,CD160,0.34074304217220786,PAGE3,0.09322920264168465,URM1,0.9020773506229015
18489,PCDHB1,1.3114754348838185,LOC100132481,6.373436768767038,KTI12,2.7462395201663132,KMT5C,0.34070569392279404,CEP57L1,0.09321963861756608,POMK,0.9017743429849241
18490,LOC644366,1.3110888982866729,SBSN,6.3727051170547115,KCNH7,2.7459189973544538,BAG5,0.34070426873199,LOC645752,0.09320646010516197,UBE2QL1,0.9017105187689238
18491,NXF5,1.3106696813202332,ZAR1L,6.372148087854306,SPINK2,2.745839055975824,LOC100507170,0.34065269628842326,TRAPPC2L,0.09320093272567342,DCAF1,0.9014196053616309
18492,ZYG11A,1.3106062840479986,NATD1,6.3714321960234885,GIPC2,2.74549797521455,DNAJC2,0.3406494537916381,GSTT2B,0.09318567972231824,VAMP2,0.9014139260495522
18493,GCKR,1.310584870094362,OR51D1,6.370684721295259,FAM86A,2.7454521274519075,BCL2L13,0.34064241129152284,SPAG6,0.09317083697739235,HMBOX1,0.901231312112479
18494,C20orf144,1.3105055188438122,SLC26A4,6.370585313343183,SULT6B1,2.7454207451505432,SIX6,0.34062990930810866,CTBS,0.09316300466813332,MBNL1,0.90115973529835
18495,OR2J2,1.3104467606572274,RDH12,6.370514452506794,OR8S1,2.7452756090952333,PTX3,0.3405537780279914,STON1,0.09314162371572816,EDC4,0.9010836450862254
18496,H3C12,1.3100093296132287,SPATA42,6.369092278331795,LINC00189,2.7446200678698736,AGXT2,0.3404843238442036,PLGLA,0.09313649695392709,IL1RAP,0.9010129806963869
18497,CES5A,1.3099665670735796,KRTAP24-1,6.368914706947673,RHOV,2.744600141910238,NR4A3,0.3403974652980447,DUOXA2,0.09311274609554579,IL13RA1,0.9008094737530422
18498,ATP10B,1.3097092641022405,PIWIL2,6.367886612011336,LINC00839,2.7444753810952616,FLJ39739,0.34037528814096846,C7orf33,0.09308305295224109,EIF5,0.9007019591796287
18499,CLCN1,1.3096600945069177,USH1C,6.367853646285424,PAEP,2.7444606325244516,OR10R3P,0.34036789461339245,AIPL1,0.09308252697876136,COPG1,0.9006290876724482
18500,AX747691,1.3096427268426327,SPRR2G,6.3665155490711935,LOC644961,2.7442223736754277,GAGE12B,0.34034069674716994,CSMD3,0.09308174360150834,PAX4,0.9005140960011179
18501,MRPL50,1.3096417193018075,C21orf49,6.365035739101355,DDI1,2.744190224647862,OSTN,0.34033986668882044,PIH1D3,0.09308053173542581,BCL2L2,0.9003739841871055
18502,HOXB-AS3,1.3095134160902666,UNQ6118,6.364627585931753,BU617437,2.7441603929431015,SH3YL1,0.34033921146638757,USP27X,0.09306985367251533,MMP13,0.9003648649921077
18503,MRM1,1.3092781664901836,ZYG11A,6.363729221002829,C17orf50,2.743833839411941,RHOG,0.3403162182012388,OR52B4,0.09306178246494436,HNRNPDL,0.9003154299886802
18504,GPR31,1.309276642876814,SLC30A10,6.363264610824722,GPR143,2.74325547970176,CCL24,0.3402921718695476,ZNF818P,0.09303243786272111,ZNF681,0.9002952820315063
18505,hCG_2023280,1.3092066479596678,SETD7,6.3629082446929335,SLC17A7,2.7425646976749984,TUB,0.34027092700840456,H2BC13,0.09299750344530576,TEX47,0.9002718374385194
18506,GDF3,1.3092026914362165,MT1B,6.361687539425806,APOBEC3D,2.7422866600372626,NTN4,0.34025464315988535,TMEM255B,0.0929920178480483,MOSMO,0.90005978550254
18507,AQP4,1.309169977554323,LOC100506236,6.358613898026344,CYP3A7,2.7418800340751077,CIR1,0.3401676947177413,OR12D2,0.09298302337895718,HOXC9,0.8998809404638972
18508,CCDC105,1.30914577332879,DNMBP,6.3580337270069505,BX537900,2.741863185490547,NEFM,0.3401526573054893,OR5B21,0.09296463523501644,ADAM30,0.8998523164395198
18509,KSR1,1.308652576280771,DRICH1,6.357047208701775,C2orf81,2.7416713845543055,HTATSF1,0.3401474122394056,NKX2-5,0.09296063367712112,SNX32,0.8997735478668967
18510,ASH1L-AS1,1.3081615761688103,TCEAL6,6.356593862431053,ATP1B4,2.740628759931089,SLC25A32,0.3400631566631308,LOC286178,0.09296001956972454,OR6V1,0.8992463451702628
18511,AKR1C1,1.3080884989730126,NOTO,6.356413036919938,SLC28A3,2.7406286560910185,KRT82,0.34004951507874737,SNPH,0.09293703434493876,IL10RB,0.8992213664819474
18512,RFK,1.3080485039018774,ATXN8OS,6.356257141690802,FAM216B,2.7403876101581086,CEP85L,0.3399897436196118,C1QTNF12,0.09293398733200532,THOC3,0.8991726523637034
18513,RNLS,1.3080443740210372,SPATS1,6.353464677519926,MSI1,2.740366189127014,OR4P4,0.3399740522440073,KIF5A,0.09292383029464624,IGFBP6,0.89915537249905
18514,SLFN12L,1.307919970553865,ESCO2,6.353048488016477,LINC01591,2.7403221801782283,GZMH,0.3399717104444124,SNORD30,0.09291908344931452,GRIA4,0.8989296717035428
18515,AADACL3,1.307803905410291,GIP,6.352006421936519,HAO1,2.7399560555260263,RAD18,0.3399466376321799,DPPA5,0.09290939575947178,SDCCAG8,0.8988764081631584
18516,MTRES1,1.30777021489344,SCARNA15,6.349762132969682,LOC391722,2.7395343506034404,SUMF1,0.3399191734134895,TMEM68,0.09286033942492825,DNPEP,0.8988707697162808
18517,CYP2E1,1.3073072750203458,KRTAP12-3,6.349474891736705,OR1G1,2.7392496964716826,WDR49,0.33986988007303787,SHD,0.09280901286343586,MIS12,0.8988626212999388
18518,LRP1B,1.307297804821951,LRCH1,6.347794591806431,GLTPD2,2.7389658135683543,KCNIP4,0.3397742230772429,HEXIM1,0.09278668114452016,MGAT2,0.8988108054759303
18519,GJA8,1.3070985945733062,KCNIP4,6.347665757951257,LCE3C,2.738797374271392,EPB42,0.3397728111719929,ZRANB3,0.09278573698442966,UFL1,0.8986888066385276
18520,CLK2,1.3067695209084966,CCDC113,6.346740561376847,ASXL3,2.7382541932550555,SLC25A21,0.3397631942554662,ATP5MPL,0.09274384989074591,VMA21,0.8984958822850148
18521,LINC00115,1.3066923416026701,KRT71,6.345307508619652,KRTAP19-1,2.738223896525152,ZNRF2,0.3397155719110809,OR8B3,0.09272036680249417,TLX3,0.898325048867513
18522,LRRC47,1.306660054778288,KRTAP10-2,6.3445249824674805,CLCNKB,2.738197895513713,OMP,0.3396768609087639,RFX3,0.09271513726305212,RAPGEF3,0.8983194624154354
18523,ZC3H15,1.3063280959933221,KIAA1614,6.3409183159225115,FGF6,2.737729260448245,ART3,0.3396542673809177,ZBTB33,0.09268886864415832,SNX1,0.8982502176566625
18524,PTH2,1.306265168186359,PAR5,6.339398564909895,GLDC,2.7375661196947734,OR2C1,0.33965227555987304,SYT6,0.09268858913667306,TATDN1,0.8978672756799885
18525,CNPY2,1.3062411361490933,NALCN,6.338415527626891,TEX101,2.7362072542814055,PCSK9,0.33964091635736576,FST,0.0926548419859553,ARHGEF4,0.8976680520127216
18526,LCE3C,1.3061604242267915,CTCFL,6.335818669042854,GPR22,2.736058888057775,ZNF280B,0.3395994761510862,PGS1,0.09264682086956347,PRPF38B,0.8975919217286642
18527,ADGRF2,1.3060191626901843,LRDD,6.335241443473966,PCGF3,2.7359119738041806,MAGEB4,0.33954127730140893,SUCNR1,0.0926137649007272,XIAP,0.8972707245788233
18528,TKTL2,1.3058170392813033,MT1G,6.335138745736458,SPINK6,2.7357691078826285,C16orf97,0.3395361117197798,FAM74A4,0.09260599708953508,IL11,0.8972383816193134
18529,OR6C68,1.3055886216330912,OR2K2,6.334392879339641,DMRTA1,2.7357257010753244,BTG4,0.33951947038117186,SYT5,0.09260517288745342,SIX1,0.8970783708358567
18530,OR3A3,1.3052448039853548,SMCR8,6.334255420202089,RBMY2FP,2.735358546458671,LTB4R2,0.33951466306714645,TDRD12,0.09257908305078129,MTPAP,0.8967584917872143
18531,IFNA14,1.305027319451483,LINC02135,6.33266707429366,KAAG1,2.7347269243835437,IL17B,0.3394821219057152,SYCN,0.09256212484653802,KLK6,0.8967300106037872
18532,MAGEA4,1.304421384984943,TMEM72,6.331639441948331,TMEM75,2.7346070582236752,ANKRD20A3,0.3394535798194525,GUCA1A,0.09256054112030909,LHX3,0.8966879472056212
18533,TUBA3C,1.3043032316122969,C12orf42,6.331613894411523,LRRC66,2.734567341851039,KCNN1,0.3394535276216355,GPATCH11,0.09251367574602559,FBXO11,0.8966721781095184
18534,CDK5RAP2,1.3038258737848198,OR51G2,6.3302373864356,SCGB3A2,2.73397874824611,HCN1,0.33942030975875337,ANP32D,0.09249430044022403,KIF15,0.8966220372471215
18535,PI16,1.3038161794967658,KNG1,6.328233802867958,GJA8,2.7339211208483403,GRK3,0.3393879088565671,VWC2,0.09248735582713563,SMPX,0.8965470556965801
18536,LRRC8B,1.3037611977104988,ERBB2,6.327771611409986,MIR663AHG,2.733491873020362,LOC100128348,0.33935889618241455,AX746675,0.0924740081709614,LOC644617,0.8963198737908439
18537,C17orf42,1.3036338159434468,ASB9,6.327522864537957,EPB42,2.733095907062498,RTBDN,0.3393518852775503,CYS1,0.09247391427195552,FSTL4,0.8962351438288253
18538,FAM75B,1.3036238179881003,ASMT,6.3269629517119785,NEUROG2,2.731754472034287,DBR1,0.3393283629731641,AKR1C6P,0.0924416084650741,MRPL16,0.8961534178785182
18539,FDPSP2,1.303549874267062,MYOT,6.326820512438645,C9orf100,2.73165698258909,UBE4A,0.33931025671431364,BC132841,0.0924135277111516,MYO5A,0.8961227873967935
18540,LANCL3,1.3034293180414773,STATH,6.325762587750502,ASB2,2.7314623479902025,PNLDC1,0.33930266635291007,ARSH,0.09241274292450341,APEX1,0.8956667448358918
18541,MSH5,1.3031897153957166,LOC100131910,6.322478622988873,FGF22,2.7314168737884805,BC043378,0.33914656773154006,ODF3L1,0.09240838480829487,MEX3C,0.8956567127996732
18542,FAM75A4,1.3030729876825873,OR5K2,6.321998730747808,OR2W3,2.7313540229791546,CYP4F3,0.3391377464191583,C2orf27A,0.09239546277730483,TMCC1-AS1,0.8955628700146032
18543,PLA2G2C,1.3030236226529521,VSX1,6.321645054879431,TTI1,2.731212855964391,C1orf158,0.339127028337584,RNF148,0.09239093205015579,TMTC3,0.895515682778627
18544,SLC13A2,1.3025489668672725,SPRYD5,6.321437849684154,SH3GL1P1,2.730732828681444,SIK2,0.33906716220374167,UNC45B,0.09238400920039168,ANKRD20A11P,0.8952798343819615
18545,LINC00330,1.30217350181227,TEKT4,6.317233432018521,GPR52,2.7296842918732707,KRTAP12-3,0.3390655304923156,CLLU1,0.09234625102073069,PPME1,0.8948130478980255
18546,PIN1,1.3021011118784593,NRF1,6.316796931167245,DCAF12L1,2.7291138616290276,PTCHD4,0.33905580784876643,PDCL2,0.09234353478854088,FANCI,0.8947666848992119
18547,TGM4,1.3018900865548522,AADACL4,6.316553780529246,MOV10L1,2.729001174256523,RGL4,0.33904226128699055,ZNF189,0.09233621200915591,KXD1,0.8947276581613784
18548,LINC00207,1.3018812239043978,CRACR2A,6.313851321016608,IL31RA,2.7286889071275153,LILRA6,0.3389746854742067,SCGB2B2,0.09231192638329921,LGALS14,0.8945626363269807
18549,C9orf170,1.3012093388219685,LHX9,6.3136282422883125,IRGM,2.728317927712198,CALHM4,0.3389070548759105,CDY2B,0.0923112625889875,PXN,0.8945250924621658
18550,NR6A1,1.301161584812168,WARS2,6.313465138585529,LGALS16,2.728216873463181,SYT1,0.3388680581543771,NXF4,0.09230664953725035,DHX37,0.8944727772487777
18551,ADAM30,1.3011226581828983,ZDHHC19,6.307126545363584,KISS1,2.7282025323109638,NBEAL1,0.33885608539671697,AK309255,0.0922943316167263,DUSP11,0.8944103449614627
18552,PRR27,1.3008537831086393,TTC41P,6.306757800771192,AKR1B15,2.727949476316223,PTGDR,0.33885531143671366,MTLN,0.09229196618355356,POGLUT1,0.8943767508218936
18553,DCAF13,1.3007289196394247,LINC02817,6.3062793126340555,PROZ,2.7277909872351236,CCL4L1,0.3388330453608802,GRIK2,0.09228832193842998,LOC392364,0.8941457012285033
18554,OR4C12,1.3006179101987247,ABCG8,6.305108616311278,RTP3,2.7277847011588108,MT1H,0.3388238063377904,ZCCHC23,0.09228613531507493,BLK,0.8940519706133945
18555,HMGN2,1.3005675034787814,RANBP17,6.304041185277444,FBXO47,2.7273951875427196,LINC00304,0.33881924772090216,FLJ32154,0.09227859282151805,MED26,0.8938579885254517
18556,PIWIL1,1.3005122165475174,CLCN1,6.3034661643388255,PCDHB3,2.7273724356420557,SYT8,0.33878454818821674,HBE1,0.09227820000056373,STK17A,0.8937657848912756
18557,LARP1B,1.299934827098383,GSC2,6.302863134015654,PNPLA5,2.7270874498227875,CHRM2,0.33872560253754574,AVPR1A,0.0922683944669598,UNC5A,0.8937058981001269
18558,C5orf64,1.2998133512139889,UGT3A2,6.301825108603554,LINC01342,2.726450894457394,TNFRSF4,0.33868736087810186,ITGA2B,0.09224973252902664,PTPA,0.8935613434633498
18559,FBXL20,1.2995800426644537,APBA2,6.3004460114384075,OLIG2,2.7256189911692967,OR7C1,0.3386665193665744,KDM5D,0.09223895672698298,GSTCD,0.8934813059361568
18560,FAM90A12,1.2995682029188311,OR6C65,6.299694977034879,ZNF517,2.7247501746432965,TAFA1,0.33863674657067877,SHISAL2B,0.09222197618181142,METTL22,0.8934455222260704
18561,ZNF687-AS1,1.2993809872155284,AV1S4A1N1T,6.299337423753951,BTBD16,2.724688548927372,GALNT18,0.3386294406433095,LRRC47,0.09221674003757038,SGCB,0.8933499064016867
18562,KLHL30,1.2993795113290756,NLGN4Y,6.299156560852424,LOC644717,2.724131509999135,MAGEA8,0.33858797657858125,PIP5K1A,0.09221627568013151,HERC4,0.8933375356932934
18563,LOC100505588,1.2993617914070743,ATOH1,6.298769992811153,CRB1,2.7233025244248386,SMYD1,0.3385678024684433,PRG3,0.0921991067485974,MFSD14A,0.8933082043130463
18564,CPN1,1.298625331065556,TRIM50,6.298382520232468,OTOA,2.7230239005429957,MFSD4B,0.33856023276728203,PRR23B,0.09219469989453159,RBMX,0.8932851594641084
18565,TRPC3,1.2985808594782058,RIBC2,6.297271784788783,OR5H6,2.7230181653709185,SSTR5-AS1,0.3384958180942651,LOC100288238,0.09219027077781128,MAP3K12,0.8931775626330939
18566,ZNF43,1.2983760470711228,BTNL3,6.295929877175803,LOC100130314,2.722957917576035,PRSS33,0.3384648479141205,OR4D2,0.09212317836209023,PMEPA1,0.8930926194338558
18567,MEPE,1.2980413146279113,LOC442132,6.295713625209549,FAM197Y2,2.722351103253493,OR10G7,0.3384364059910994,SNTB1,0.0921112889979497,NUS1,0.8930622735459736
18568,CENPBD1P1,1.2979577860896416,ZP1,6.295590946576177,GJB4,2.722214483484728,JPH3,0.33842132778967277,ASB10,0.09200476001012929,RBM34,0.8928480047173136
18569,LOC286154,1.2976287752119153,PTF1A,6.295532704762281,ZNF157,2.7221643290959827,DHRS9,0.3383576366624171,CCNA1,0.09199436859460082,CHL1,0.8928036351599287
18570,WASHC3,1.2976246122116795,OR51I1,6.294589245091899,IQCF1,2.7218970297977383,CNTF,0.338323110777976,GZMM,0.09198548913493772,CSPG5,0.892796719077119
18571,FAM9B,1.2974762489944256,C5orf58,6.293959263230599,LOC100129233,2.721495801767812,FGF18,0.3382726910727682,CLCF1,0.09197816718047103,AFAP1L1,0.8927562275533186
18572,OCR1,1.297239080997323,SZT2,6.291751809398317,KLF4,2.720838069623442,OR52R1,0.3382380735499266,LCN8,0.091973497682394,PCDHA8,0.8927396084735101
18573,GDF5,1.2970131409436692,HYAL4,6.29174809242416,RIPK3,2.720804457525476,DEFB124,0.3382262098616791,SLC6A2,0.09196763799876109,TMEM175,0.892686332726443
18574,GALP,1.2969674615216835,NXPE1,6.289520004697701,KCNK16,2.7206728811897616,CITED1,0.3381836121227171,PCDH1,0.09195229380071483,HNRNPK,0.8926726075603652
18575,THORLNC,1.2968236384730678,GPR171,6.288735574743977,XAGE3,2.7204963789100693,KRT26,0.33817374528755667,OR51E2,0.09193641423529116,NR1I3,0.892524584981569
18576,ZNF34,1.2967682950281074,MGC16025,6.286455624053862,PIWIL3,2.7203126603862553,OR6X1,0.3381012616901637,OR10K2,0.09192339421383847,NAE1,0.8924664731752826
18577,NLRP14,1.2966426012642207,RBM20,6.285579570406139,GJB7,2.7193642947831402,EIF3M,0.33808528291045176,SLC22A13,0.09192292537166645,HAUS2,0.892418553324973
18578,CCDC62,1.2966395605226773,CSN1S1,6.284975084798247,CXCL1,2.7190373030006354,OR2G6,0.3380752865613504,SPANXC,0.09191880357809933,SLITRK2,0.8923112228601163
18579,PF4V1,1.296507278990222,DEFB104B,6.284125629530862,TPRX1,2.718855481283629,GPC3,0.3380539513677902,SSTR5,0.0918907583803584,GCNT2,0.8920608683174701
18580,CLCA1,1.2963096749260368,RTP1,6.284090672632064,CDKL2,2.7186638447636784,C2CD6,0.33803694457302913,LINC01366,0.09185045965428974,CCDC14,0.8917915995577026
18581,TEX41,1.2962033621996747,DKKL1,6.283287739000917,AGAP11,2.718556299155491,DNAH17,0.3380354144530764,C9orf50,0.09178201684150397,FDPSL2A,0.8916167451639524
18582,ODF3L1,1.296131615927609,WASF1,6.279716114027228,TRIM63,2.71827505344425,STPG3,0.33803461272216306,KRTAP2-2,0.09173958014277775,TUSC1,0.8915861101580688
18583,ITIH2,1.295851080324199,OR2L13,6.279696862966087,GMCL2,2.717893463993347,ARPP21,0.3380111906243334,C6orf118,0.09173695793892361,PRSS30P,0.8914668129073777
18584,CPO,1.2958510520046496,SPANXC,6.278817749850886,NLGN3,2.717479018431944,SLC1A3,0.3379863854596262,CHRNA2,0.0917222319628745,HIVEP2,0.8913520668736535
18585,NACC2,1.295701272832349,TEX44,6.278337558559838,ACOT11,2.717318288457817,AK094156,0.33796803496057853,TRAG3,0.09172008169646727,GNS,0.8912748010691235
18586,VARS1,1.2956746143546167,GLRA3,6.276824343698201,OR2L13,2.717029471489274,C6orf185,0.3379602739133349,ITGB1BP2,0.09169541210939562,EXOSC1,0.8912707351692789
18587,LINC00112,1.2956560963948969,HRH1,6.27575940557482,C3orf56,2.716994929521353,HMMR,0.3379223003331268,HSF5,0.09169132104010724,ANAPC5,0.8912017917301474
18588,INSM1,1.2955220656269957,ERCC6,6.274043666896807,LPAL2,2.7169765033565736,ZNF383,0.33790849281048685,MYH2,0.09168203336224025,GBA2,0.8911677182016897
18589,KIF11,1.2954735602603005,C3orf35,6.273902116461567,ASIC5,2.716960822945957,WNT9A,0.3378942193928791,AKAP4,0.09168009108803125,ROPN1B,0.891159978529093
18590,FREM2,1.2953839690665525,TMEM102,6.27360910879661,ZBTB7C,2.7168035678875335,MUC5AC,0.33786782851368596,SYCP1,0.09167587863930927,NHP2,0.8911124714985862
18591,C11orf94,1.2953800053113917,CPLX3,6.272401919256621,HGC6.1.1,2.7165097195598342,SAXO2,0.3378475000565456,SH3GL2,0.09166915555740102,BTBD3,0.8910262598870222
