,gene_Her2_x,score_Her2_x,gene_Her2_y,score_Her2_y
16539,ASB7,0.47359388406437125,ASB7,0.47359388406437125
16540,SV2B,0.47358886334867434,SV2B,0.47358886334867434
16541,GTSF1L,0.47358349878484,GTSF1L,0.47358349878484
16542,GAGE8,0.47358234052273185,GAGE8,0.47358234052273185
16543,CEACAM3,0.4735767189523787,CEACAM3,0.4735767189523787
16544,AX747879,0.473565993366778,AX747879,0.473565993366778
16545,TRPC5OS,0.4734714812853004,TRPC5OS,0.4734714812853004
16546,TRIM35,0.47343221150748827,TRIM35,0.47343221150748827
16547,TLL2,0.47340878037661227,TLL2,0.47340878037661227
16548,ABCA9,0.4733946813277289,ABCA9,0.4733946813277289
16549,CSPG4P1Y,0.47339394185415884,CSPG4P1Y,0.47339394185415884
16550,VCY1B,0.47336037739381265,VCY1B,0.47336037739381265
16551,MAB21L4,0.47334777006399975,MAB21L4,0.47334777006399975
16552,LRRC14B,0.47334514481830464,LRRC14B,0.47334514481830464
16553,PADI3,0.4733335421005519,PADI3,0.4733335421005519
16554,GRIP2,0.4733273910049041,GRIP2,0.4733273910049041
16555,SPANXN3,0.47329773971598926,SPANXN3,0.47329773971598926
16556,C5orf51,0.4732847613398907,C5orf51,0.4732847613398907
16557,HLA-G,0.47327577465665793,HLA-G,0.47327577465665793
16558,NUDT4,0.47326127396314294,NUDT4,0.47326127396314294
16559,FAM126A,0.4731940139506519,FAM126A,0.4731940139506519
16560,SLC25A30,0.4731481683842342,SLC25A30,0.4731481683842342
16561,CDR1,0.47313885516597776,CDR1,0.47313885516597776
16562,TMEM8B,0.47311549823899807,TMEM8B,0.47311549823899807
16563,AATBC,0.4731081518472315,AATBC,0.4731081518472315
16564,NCRNA00224,0.47309811639630395,NCRNA00224,0.47309811639630395
16565,TCHHL1,0.4730966146797992,TCHHL1,0.4730966146797992
16566,HCK,0.47307933170703265,HCK,0.47307933170703265
16567,YWHAEP1,0.4730738137242434,YWHAEP1,0.4730738137242434
16568,IFNL2,0.47302819404757945,IFNL2,0.47302819404757945
16569,RASL10B,0.47301452547029066,RASL10B,0.47301452547029066
16570,MGAT5B,0.47301172586021545,MGAT5B,0.47301172586021545
16571,C1orf113,0.4729954325244042,C1orf113,0.4729954325244042
16572,RPS8,0.4729067489557202,RPS8,0.4729067489557202
16573,SAMD4A,0.4729021660450291,SAMD4A,0.4729021660450291
16574,CCDC154,0.47288821876787246,CCDC154,0.47288821876787246
16575,UBE3D,0.4728880566157171,UBE3D,0.4728880566157171
16576,ZNF575,0.4728809003154021,ZNF575,0.4728809003154021
16577,ASTN2-AS1,0.47287523313992663,ASTN2-AS1,0.47287523313992663
16578,ATP11B,0.47281909597382876,ATP11B,0.47281909597382876
16579,ANO2,0.4727521531038628,ANO2,0.4727521531038628
16580,SLC30A2,0.47273551447669976,SLC30A2,0.47273551447669976
16581,DBX2,0.4727349454983205,DBX2,0.4727349454983205
16582,FAM216B,0.47272461911103564,FAM216B,0.47272461911103564
16583,UBA6,0.4727131418541811,UBA6,0.4727131418541811
16584,HNRNPH3,0.4727088366066437,HNRNPH3,0.4727088366066437
16585,OR52J3,0.47268545887548347,OR52J3,0.47268545887548347
16586,SPANXA2,0.4726427546526392,SPANXA2,0.4726427546526392
16587,RASSF5,0.47263313449874406,RASSF5,0.47263313449874406
16588,CSNK1A1L,0.4725755395320409,CSNK1A1L,0.4725755395320409
16589,TMEM155,0.4725555897711962,TMEM155,0.4725555897711962
16590,MGME1,0.47252591567772845,MGME1,0.47252591567772845
16591,LOXL3,0.4725167771969562,LOXL3,0.4725167771969562
16592,SPANXN1,0.472500057361217,SPANXN1,0.472500057361217
16593,OXNAD1,0.4724782037481285,OXNAD1,0.4724782037481285
16594,ABHD17B,0.47247021822269136,ABHD17B,0.47247021822269136
16595,CTSS,0.4724243799734757,CTSS,0.4724243799734757
16596,GDF2,0.4723939897722925,GDF2,0.4723939897722925
16597,FAM95B1,0.4723599579349419,FAM95B1,0.4723599579349419
16598,HAP1,0.47235644848927677,HAP1,0.47235644848927677
16599,ALX3,0.47235535449636473,ALX3,0.47235535449636473
16600,OR10S1,0.47233476245214856,OR10S1,0.47233476245214856
16601,CNNM4,0.47229059080225744,CNNM4,0.47229059080225744
16602,FLJ42393,0.4722745631588889,FLJ42393,0.4722745631588889
16603,POLK,0.4722520351984914,POLK,0.4722520351984914
16604,CHRM3,0.4722404416804498,CHRM3,0.4722404416804498
16605,PHKG1,0.4722043970464002,PHKG1,0.4722043970464002
16606,ANKRD1,0.4721949402101173,ANKRD1,0.4721949402101173
16607,H2BC1,0.47219050703658,H2BC1,0.47219050703658
16608,C4orf17,0.4721734682910399,C4orf17,0.4721734682910399
16609,OR2T3,0.4721720255326014,OR2T3,0.4721720255326014
16610,CYP2F1,0.4721495519204997,CYP2F1,0.4721495519204997
16611,PRKCI,0.4721472753230885,PRKCI,0.4721472753230885
16612,RPL13,0.4721422397237004,RPL13,0.4721422397237004
16613,KCTD17,0.4721412397433396,KCTD17,0.4721412397433396
16614,TRPM3,0.47209855773700404,TRPM3,0.47209855773700404
16615,ASTL,0.47209102888872484,ASTL,0.47209102888872484
16616,BC172198,0.47205809537661786,BC172198,0.47205809537661786
16617,PIK3CA,0.47204909029492653,PIK3CA,0.47204909029492653
16618,CSN1S2AP,0.4720406136460976,CSN1S2AP,0.4720406136460976
16619,GHRH,0.4720353856432562,GHRH,0.4720353856432562
16620,TMEM131L,0.47200003256285766,TMEM131L,0.47200003256285766
16621,SYNGAP1,0.4719988243759503,SYNGAP1,0.4719988243759503
16622,FAM55B,0.4719771415511845,FAM55B,0.4719771415511845
16623,TOP1,0.4719720589041971,TOP1,0.4719720589041971
16624,SPEM1,0.47196755267814977,SPEM1,0.47196755267814977
16625,DMXL1,0.471963540055532,DMXL1,0.471963540055532
16626,MC2R,0.47194951058229684,MC2R,0.47194951058229684
16627,FLJ00050,0.4719083771249653,FLJ00050,0.4719083771249653
16628,FLJ00149,0.47190036670255603,FLJ00149,0.47190036670255603
16629,C3orf80,0.4718661854492246,C3orf80,0.4718661854492246
16630,LOC606724,0.4718654971803299,LOC606724,0.4718654971803299
16631,ADAM3A,0.4718384597698829,ADAM3A,0.4718384597698829
16632,RAB33B,0.4718364523383828,RAB33B,0.4718364523383828
16633,WHAMMP3,0.47182717059060036,WHAMMP3,0.47182717059060036
16634,APOA1,0.4717694607713963,APOA1,0.4717694607713963
16635,ACTR3BP2,0.47173310488459486,ACTR3BP2,0.47173310488459486
16636,LINC00954,0.4716649228432112,LINC00954,0.4716649228432112
16637,RANBP17,0.47164842764386156,RANBP17,0.47164842764386156
16638,MT1H,0.4716257470193041,MT1H,0.4716257470193041
16639,HTR2C,0.4716036639756368,HTR2C,0.4716036639756368
16640,HPSE2,0.4716009994663122,HPSE2,0.4716009994663122
16641,VCX3A,0.4715406648423283,VCX3A,0.4715406648423283
16642,DDIT3,0.47146213536727977,DDIT3,0.47146213536727977
16643,VGLL2,0.4714413085879148,VGLL2,0.4714413085879148
16644,C6orf223,0.47144093217034416,C6orf223,0.47144093217034416
16645,CST8,0.4714364697191199,CST8,0.4714364697191199
16646,MARCHF11,0.47140347901053864,MARCHF11,0.47140347901053864
16647,LOC400968,0.4714020761761273,LOC400968,0.4714020761761273
16648,SULT4A1,0.4713737992458472,SULT4A1,0.4713737992458472
16649,BC063548,0.4713728724843148,BC063548,0.4713728724843148
16650,EU176217,0.47132313814991716,EU176217,0.47132313814991716
16651,DEFB103A,0.4713149100729774,DEFB103A,0.4713149100729774
16652,KRTAP10-10,0.47126026472532684,KRTAP10-10,0.47126026472532684
16653,NPSR1-AS1,0.4712552240320459,NPSR1-AS1,0.4712552240320459
16654,PCDHA7,0.47121902167560636,PCDHA7,0.47121902167560636
16655,PWWP3B,0.47121593653183536,PWWP3B,0.47121593653183536
16656,TSHB,0.4711838940121272,TSHB,0.4711838940121272
16657,H1-3,0.47117926964894585,H1-3,0.47117926964894585
16658,H2BC13,0.47116530551388236,H2BC13,0.47116530551388236
16659,GBGT1,0.4711168812555354,GBGT1,0.4711168812555354
16660,ADGRF4,0.47109677289772006,ADGRF4,0.47109677289772006
16661,PABPC1L2A,0.47107872131650785,PABPC1L2A,0.47107872131650785
16662,IBSP,0.4710669492426066,IBSP,0.4710669492426066
16663,OR2AE1,0.4710562163281011,OR2AE1,0.4710562163281011
16664,SSX4B,0.47105117980758077,SSX4B,0.47105117980758077
16665,DDR1,0.4710452653745307,DDR1,0.4710452653745307
16666,KIAA1109,0.4710431000122726,KIAA1109,0.4710431000122726
16667,DEFB4A,0.47103374357753147,DEFB4A,0.47103374357753147
16668,GH2,0.4710076466879032,GH2,0.4710076466879032
16669,CBR1,0.4709945803047195,CBR1,0.4709945803047195
16670,LOC441956,0.4709893175652952,LOC441956,0.4709893175652952
16671,CCNQP1,0.47095960212333077,CCNQP1,0.47095960212333077
16672,TNFRSF1B,0.4709382746302543,TNFRSF1B,0.4709382746302543
16673,PRSS55,0.47093425066347644,PRSS55,0.47093425066347644
16674,SNX32,0.47092459759961863,SNX32,0.47092459759961863
16675,TLX1,0.47092360879747813,TLX1,0.47092360879747813
16676,BCHE,0.4708691732018632,BCHE,0.4708691732018632
16677,EPGN,0.4708323663742989,EPGN,0.4708323663742989
16678,KDM4E,0.470829972877245,KDM4E,0.470829972877245
16679,GEMIN8P4,0.47079602616992827,GEMIN8P4,0.47079602616992827
16680,SLC35D3,0.470793184078006,SLC35D3,0.470793184078006
16681,MESD,0.47075295633383346,MESD,0.47075295633383346
16682,MCPH1,0.4707435837264117,MCPH1,0.4707435837264117
16683,CDC73,0.47071195377439734,CDC73,0.47071195377439734
16684,SLC22A11,0.4707077000991685,SLC22A11,0.4707077000991685
16685,C1QTNF1,0.47069040312692145,C1QTNF1,0.47069040312692145
16686,TAC4,0.4706857145193463,TAC4,0.4706857145193463
16687,TMC8,0.4706229597931117,TMC8,0.4706229597931117
16688,PORCN,0.4706126292060087,PORCN,0.4706126292060087
16689,ZNF708,0.47061259539913497,ZNF708,0.47061259539913497
16690,CCND2,0.47059200693349823,CCND2,0.47059200693349823
16691,THRA,0.4705727060673958,THRA,0.4705727060673958
16692,ABI3BP,0.4705613605135147,ABI3BP,0.4705613605135147
16693,MPPED1,0.47054332782572506,MPPED1,0.47054332782572506
16694,NEUROD1,0.4705271751412497,NEUROD1,0.4705271751412497
16695,EARS2,0.47051986729494727,EARS2,0.47051986729494727
16696,RAD51D,0.47049039952641103,RAD51D,0.47049039952641103
16697,VSIG10L,0.47047345391044537,VSIG10L,0.47047345391044537
16698,GPALPP1,0.4704288324552554,GPALPP1,0.4704288324552554
16699,GFY,0.4703931105069536,GFY,0.4703931105069536
16700,LOC100131756,0.4703644230704734,LOC100131756,0.4703644230704734
16701,TFDP3,0.4703583074993585,TFDP3,0.4703583074993585
16702,CDHR5,0.47027055819239844,CDHR5,0.47027055819239844
16703,OR5K4,0.47023904708034103,OR5K4,0.47023904708034103
16704,LOC388282,0.47019431317852867,LOC388282,0.47019431317852867
16705,SIM1,0.47017467792206985,SIM1,0.47017467792206985
16706,TRPC3,0.47016640536528626,TRPC3,0.47016640536528626
16707,SCRT2,0.47012016608030394,SCRT2,0.47012016608030394
16708,LINC00917,0.47011914321410453,LINC00917,0.47011914321410453
16709,HCG4B,0.47010025706112707,HCG4B,0.47010025706112707
16710,PALMD,0.47002251443726195,PALMD,0.47002251443726195
16711,SLC10A1,0.4699828366191783,SLC10A1,0.4699828366191783
16712,SPATA32,0.4699589693845123,SPATA32,0.4699589693845123
16713,SUPT4H1,0.4699309473312342,SUPT4H1,0.4699309473312342
16714,GH1,0.4699240037649316,GH1,0.4699240037649316
16715,CYLC1,0.4699150048590557,CYLC1,0.4699150048590557
16716,FCRL2,0.469840717884499,FCRL2,0.469840717884499
16717,TRAC,0.4698098465221448,TRAC,0.4698098465221448
16718,KCNK9,0.46979550358136307,KCNK9,0.46979550358136307
16719,FAM75A2,0.46978491234329656,FAM75A2,0.46978491234329656
16720,FLJ39739,0.46978450041264114,FLJ39739,0.46978450041264114
16721,NOX1,0.46977842855705926,NOX1,0.46977842855705926
16722,LOC284798,0.46977545638493134,LOC284798,0.46977545638493134
16723,FH,0.4697752047761075,FH,0.4697752047761075
16724,LOC100505477,0.4697533132789183,LOC100505477,0.4697533132789183
16725,MLANA,0.4697492216387582,MLANA,0.4697492216387582
16726,UNC80,0.4697376760115462,UNC80,0.4697376760115462
16727,MPL,0.46972462659993075,MPL,0.46972462659993075
16728,CT75,0.46971847964278485,CT75,0.46971847964278485
16729,TTTY2,0.4697168885026137,TTTY2,0.4697168885026137
16730,GBP4,0.4697036588231406,GBP4,0.4697036588231406
16731,CENPU,0.4696886841485356,CENPU,0.4696886841485356
16732,TRIM72,0.469678338525749,TRIM72,0.469678338525749
16733,CYP3A4,0.46955807698456675,CYP3A4,0.46955807698456675
16734,THORLNC,0.4695333842328056,THORLNC,0.4695333842328056
16735,NEIL2,0.46946597738867124,NEIL2,0.46946597738867124
16736,BTBD16,0.4694185094085405,BTBD16,0.4694185094085405
16737,LOC100134368,0.4693923638463514,LOC100134368,0.4693923638463514
16738,P2RX6,0.469365801553611,P2RX6,0.469365801553611
16739,TCTN2,0.4692909376293211,TCTN2,0.4692909376293211
16740,TXLNB,0.4692888528729513,TXLNB,0.4692888528729513
16741,LINC00200,0.46927572234526904,LINC00200,0.46927572234526904
16742,TUBGCP4,0.46924860432983934,TUBGCP4,0.46924860432983934
16743,TMEM132D,0.46923105959234934,TMEM132D,0.46923105959234934
16744,GALR2,0.46922906824964644,GALR2,0.46922906824964644
16745,AK094156,0.4692253985927611,AK094156,0.4692253985927611
16746,C1orf158,0.46922014533026457,C1orf158,0.46922014533026457
16747,HBQ1,0.4691704639560447,HBQ1,0.4691704639560447
16748,SULT1E1,0.4691235619728769,SULT1E1,0.4691235619728769
16749,STRBP,0.4691103773689169,STRBP,0.4691103773689169
16750,SERPINB7,0.4690291589691766,SERPINB7,0.4690291589691766
16751,XAGE2,0.4689668161340435,XAGE2,0.4689668161340435
16752,THAP2,0.46895584641786353,THAP2,0.46895584641786353
16753,KIAA0930,0.4689197858762851,KIAA0930,0.4689197858762851
16754,OR10J1,0.46891077543980986,OR10J1,0.46891077543980986
16755,TREML3P,0.4688839056027246,TREML3P,0.4688839056027246
16756,PAQR9,0.46888330741038314,PAQR9,0.46888330741038314
16757,TMEM213,0.46884660105934695,TMEM213,0.46884660105934695
16758,SACM1L,0.46882316523212597,SACM1L,0.46882316523212597
16759,HSP90AB2P,0.46882054469000695,HSP90AB2P,0.46882054469000695
16760,H2AP,0.4688072229384486,H2AP,0.4688072229384486
16761,NUDT10,0.4687753658740189,NUDT10,0.4687753658740189
16762,OR5M11,0.4687596523158106,OR5M11,0.4687596523158106
16763,AGRP,0.468727773859603,AGRP,0.468727773859603
16764,SYTL5,0.4687249436465798,SYTL5,0.4687249436465798
16765,SH3GL3,0.4686982359861845,SH3GL3,0.4686982359861845
16766,LOC100131744,0.4686980762923845,LOC100131744,0.4686980762923845
16767,KRT2,0.4686864306782292,KRT2,0.4686864306782292
16768,GOSR1,0.46868289436256133,GOSR1,0.46868289436256133
16769,VN1R5,0.4686635750144785,VN1R5,0.4686635750144785
16770,TENM3-AS1,0.4686477441279578,TENM3-AS1,0.4686477441279578
16771,ELFN1,0.46864765425777316,ELFN1,0.46864765425777316
16772,PTAFR,0.46864163585342444,PTAFR,0.46864163585342444
16773,ZNF687-AS1,0.4686338043749032,ZNF687-AS1,0.4686338043749032
16774,ABI3,0.46860757681768933,ABI3,0.46860757681768933
16775,SP4,0.468579168683167,SP4,0.468579168683167
16776,ALMS1P1,0.4685757143629144,ALMS1P1,0.4685757143629144
16777,C2CD6,0.46856756611103206,C2CD6,0.46856756611103206
16778,AX747287,0.4685195224036427,AX747287,0.4685195224036427
16779,PPIL3,0.46849218097151973,PPIL3,0.46849218097151973
16780,WIPF2,0.46848130034304586,WIPF2,0.46848130034304586
16781,ANKRD65,0.46847040487060265,ANKRD65,0.46847040487060265
16782,CLDN22,0.4684324539300911,CLDN22,0.4684324539300911
16783,PABPC1,0.46840752417014064,PABPC1,0.46840752417014064
16784,AX746635,0.46840358860919384,AX746635,0.46840358860919384
16785,ASB12,0.468352956140821,ASB12,0.468352956140821
16786,FAM69B,0.46835145437977316,FAM69B,0.46835145437977316
16787,DZIP1,0.4683306043107872,DZIP1,0.4683306043107872
16788,CCK1,0.4683107635751405,CCK1,0.4683107635751405
16789,LOC729264,0.46828567007484545,LOC729264,0.46828567007484545
16790,SLC1A7,0.46826171337052036,SLC1A7,0.46826171337052036
16791,DLL4,0.4682575401794499,DLL4,0.4682575401794499
16792,ZNF214,0.4682556602838223,ZNF214,0.4682556602838223
16793,PCDHGC4,0.4682372027053585,PCDHGC4,0.4682372027053585
16794,LDLRAD1,0.4681379063342172,LDLRAD1,0.4681379063342172
16795,LHX4,0.46813224966950134,LHX4,0.46813224966950134
16796,SYPL2,0.46812977843374465,SYPL2,0.46812977843374465
16797,TAAR8,0.4681293524657336,TAAR8,0.4681293524657336
16798,SLCO1B1,0.46811469827059965,SLCO1B1,0.46811469827059965
16799,SHOX,0.46809660566725425,SHOX,0.46809660566725425
16800,FAM13A,0.46807750456997427,FAM13A,0.46807750456997427
16801,SLC22A10,0.468019647946158,SLC22A10,0.468019647946158
16802,TCF23,0.46800518065561586,TCF23,0.46800518065561586
16803,LIMD1,0.46799420719400786,LIMD1,0.46799420719400786
16804,DSCR9,0.46799348507623745,DSCR9,0.46799348507623745
16805,ARGFXP2,0.46794175111923253,ARGFXP2,0.46794175111923253
16806,PCDH1,0.46793213648754084,PCDH1,0.46793213648754084
16807,KSR2,0.46792799520802986,KSR2,0.46792799520802986
16808,POU5F1P4,0.4678894224993859,POU5F1P4,0.4678894224993859
16809,SIGLEC17P,0.4678867061102876,SIGLEC17P,0.4678867061102876
16810,FRMPD2,0.467880487880885,FRMPD2,0.467880487880885
16811,TMEM202,0.46786504576569443,TMEM202,0.46786504576569443
16812,LSS,0.46786340827404566,LSS,0.46786340827404566
16813,OR7A10,0.46784441156675743,OR7A10,0.46784441156675743
16814,AK057304,0.467836923220116,AK057304,0.467836923220116
16815,PYY,0.46780277898146755,PYY,0.46780277898146755
16816,HNRNPUL1,0.46777400405418235,HNRNPUL1,0.46777400405418235
16817,ACTN3,0.46776381237157344,ACTN3,0.46776381237157344
16818,GGTA1P,0.4677565452849808,GGTA1P,0.4677565452849808
16819,LHX9,0.46775586963995414,LHX9,0.46775586963995414
16820,CD70,0.4677527946793887,CD70,0.4677527946793887
16821,PRH1,0.4677431078204669,PRH1,0.4677431078204669
16822,GCNT2P1,0.46773731556584747,GCNT2P1,0.46773731556584747
16823,LOC100130269,0.4676767774073686,LOC100130269,0.4676767774073686
16824,LAMC2,0.46767300872277,LAMC2,0.46767300872277
16825,KRTAP22-2,0.4676502194044556,KRTAP22-2,0.4676502194044556
16826,LY6G6F,0.46764474325429367,LY6G6F,0.46764474325429367
16827,OR10Z1,0.46764237775540995,OR10Z1,0.46764237775540995
16828,KCNQ4,0.46762642821258865,KCNQ4,0.46762642821258865
16829,OR1N2,0.4676251584479117,OR1N2,0.4676251584479117
16830,SLC35F4,0.467602009404409,SLC35F4,0.467602009404409
16831,DNAH12,0.46760000483668035,DNAH12,0.46760000483668035
16832,KRTAP13-4,0.46758962743028853,KRTAP13-4,0.46758962743028853
16833,SSR4P1,0.46752214437776957,SSR4P1,0.46752214437776957
16834,LOC90925,0.46751306805236914,LOC90925,0.46751306805236914
16835,ST7-AS2,0.4674574001264254,ST7-AS2,0.4674574001264254
16836,KCNA5,0.46745665734580216,KCNA5,0.46745665734580216
16837,LOC100131608,0.46745464710794954,LOC100131608,0.46745464710794954
16838,GDF5,0.46743560888421537,GDF5,0.46743560888421537
16839,H1-6,0.4673955485794828,H1-6,0.4673955485794828
16840,C21orf62,0.4673926849600275,C21orf62,0.4673926849600275
16841,NDUFS2,0.46738944439367613,NDUFS2,0.46738944439367613
16842,CD274,0.4673801556679224,CD274,0.4673801556679224
16843,LOC284244,0.4673722615803599,LOC284244,0.4673722615803599
16844,SLC25A21,0.46736065436830204,SLC25A21,0.46736065436830204
16845,NPVF,0.46732707212565294,NPVF,0.46732707212565294
16846,EPHB6,0.46732420680406767,EPHB6,0.46732420680406767
16847,OR4S1,0.46731100416641164,OR4S1,0.46731100416641164
16848,LSM1,0.46730309229052786,LSM1,0.46730309229052786
16849,APOB,0.4673015883499947,APOB,0.4673015883499947
16850,LINC00922,0.4672924203059938,LINC00922,0.4672924203059938
16851,H4C13,0.4672782694606622,H4C13,0.4672782694606622
16852,BMT2,0.46723465035229655,BMT2,0.46723465035229655
16853,DSPP,0.46717263032469514,DSPP,0.46717263032469514
16854,CES1P1,0.4671288349380752,CES1P1,0.4671288349380752
16855,ESCO1,0.46711514883821204,ESCO1,0.46711514883821204
16856,DQ895505,0.4671129299153876,DQ895505,0.4671129299153876
16857,ZNF354B,0.4671106265606998,ZNF354B,0.4671106265606998
16858,ZFAND3,0.46704867721306564,ZFAND3,0.46704867721306564
16859,HHIP,0.46702942745568765,HHIP,0.46702942745568765
16860,TPTEP1,0.46697477045727565,TPTEP1,0.46697477045727565
16861,IAPP,0.4669591424640432,IAPP,0.4669591424640432
16862,ZC4H2,0.4669535059520555,ZC4H2,0.4669535059520555
16863,LENEP,0.46687381647268644,LENEP,0.46687381647268644
16864,LINC00885,0.46683524674889476,LINC00885,0.46683524674889476
16865,TLR10,0.4668338077287333,TLR10,0.4668338077287333
16866,CDPF1,0.4668314859687407,CDPF1,0.4668314859687407
16867,DNAH10,0.4668306428209181,DNAH10,0.4668306428209181
16868,SNORD22,0.46682957428737426,SNORD22,0.46682957428737426
16869,DNAJC2,0.46682856297130765,DNAJC2,0.46682856297130765
16870,SHCBP1L,0.46681897056510413,SHCBP1L,0.46681897056510413
16871,LOC284379,0.466814742490141,LOC284379,0.466814742490141
16872,PPARA,0.46680238705929666,PPARA,0.46680238705929666
16873,H2AC15,0.4667809087405568,H2AC15,0.4667809087405568
16874,NTN4,0.4667541346850593,NTN4,0.4667541346850593
16875,CXCR5,0.466752194383767,CXCR5,0.466752194383767
16876,TMEM11,0.46675065446924846,TMEM11,0.46675065446924846
16877,KLF3-AS1,0.4667228276662701,KLF3-AS1,0.4667228276662701
16878,LOC150051,0.46671625742102646,LOC150051,0.46671625742102646
16879,LEPR,0.4666966807208838,LEPR,0.4666966807208838
16880,ADGRB1,0.4666660832225641,ADGRB1,0.4666660832225641
16881,GALNT17,0.4666508003263543,GALNT17,0.4666508003263543
16882,SYT11,0.4666466725476184,SYT11,0.4666466725476184
16883,GLOD4,0.4666061577921206,GLOD4,0.4666061577921206
16884,LINC02579,0.4665466035477677,LINC02579,0.4665466035477677
16885,ANO5,0.4665394337987227,ANO5,0.4665394337987227
16886,ACTRT3,0.4665266703066237,ACTRT3,0.4665266703066237
16887,LINC02135,0.4664410244616454,LINC02135,0.4664410244616454
16888,ADPRM,0.4664056977920534,ADPRM,0.4664056977920534
16889,OR10J5,0.4663887638459451,OR10J5,0.4663887638459451
16890,GPR148,0.4663410886084406,GPR148,0.4663410886084406
16891,TOPAZ1,0.46632306973072596,TOPAZ1,0.46632306973072596
16892,FIGF,0.46630931147874544,FIGF,0.46630931147874544
16893,ANKRD2,0.4662970883555833,ANKRD2,0.4662970883555833
16894,KRTAP13-2,0.4662576887248682,KRTAP13-2,0.4662576887248682
16895,OR1D2,0.46624926421008356,OR1D2,0.46624926421008356
16896,LACRT,0.4662140717950486,LACRT,0.4662140717950486
16897,XIRP1,0.46620409244583083,XIRP1,0.46620409244583083
16898,TNNI1,0.46619724092029513,TNNI1,0.46619724092029513
16899,DDX20,0.4661641648016742,DDX20,0.4661641648016742
16900,SLC6A15,0.46609901215849464,SLC6A15,0.46609901215849464
16901,KRTAP5-4,0.4660646561319851,KRTAP5-4,0.4660646561319851
16902,BEND5,0.4660153646049908,BEND5,0.4660153646049908
16903,DNAH3,0.46601425298021604,DNAH3,0.46601425298021604
16904,LOC100131910,0.4659723356042186,LOC100131910,0.4659723356042186
16905,OR7D4,0.4659705351056788,OR7D4,0.4659705351056788
16906,DEPDC1B,0.4659340661170016,DEPDC1B,0.4659340661170016
16907,MIXL1,0.4659053535084717,MIXL1,0.4659053535084717
16908,C2orf91,0.46590369292921524,C2orf91,0.46590369292921524
16909,CDIPTOSP,0.465901839984892,CDIPTOSP,0.465901839984892
16910,MAGEA12,0.46588876934272716,MAGEA12,0.46588876934272716
16911,DPT,0.4658639985924748,DPT,0.4658639985924748
16912,HEATR5A,0.4658630672797372,HEATR5A,0.4658630672797372
16913,ATOH1,0.46581348177749016,ATOH1,0.46581348177749016
16914,MEGF11,0.4657758827057016,MEGF11,0.4657758827057016
16915,CABC1,0.4657698167226473,CABC1,0.4657698167226473
16916,TTY1,0.46571310185959,TTY1,0.46571310185959
16917,ZNF736,0.46570202216733564,ZNF736,0.46570202216733564
16918,IGKV1ORY-1,0.4656869316013214,IGKV1ORY-1,0.4656869316013214
16919,VCY,0.46568239026206154,VCY,0.46568239026206154
16920,H1-4,0.4656737127916058,H1-4,0.4656737127916058
16921,PACRGL,0.4656598979273116,PACRGL,0.4656598979273116
16922,LRRC27,0.46560102066529796,LRRC27,0.46560102066529796
16923,SPAG7,0.4655507401070901,SPAG7,0.4655507401070901
16924,ACACA,0.46554342099482116,ACACA,0.46554342099482116
16925,FFAR1,0.46547360718851283,FFAR1,0.46547360718851283
16926,HBM,0.46545083802510506,HBM,0.46545083802510506
16927,ZNF80,0.4654124066078233,ZNF80,0.4654124066078233
16928,EVI2B,0.46539184641664805,EVI2B,0.46539184641664805
16929,CDH15,0.4653753638784904,CDH15,0.4653753638784904
16930,NXPE4,0.46523724768740865,NXPE4,0.46523724768740865
16931,OR8K1,0.46520968678555785,OR8K1,0.46520968678555785
16932,LINC00994,0.4652058134985712,LINC00994,0.4652058134985712
16933,KRT73,0.46519199855888743,KRT73,0.46519199855888743
16934,NPB,0.46511044441343924,NPB,0.46511044441343924
16935,ZNF677,0.46506721096720816,ZNF677,0.46506721096720816
16936,MIEF2,0.46506127892780147,MIEF2,0.46506127892780147
16937,ZNF597,0.46505679691123586,ZNF597,0.46505679691123586
16938,DMRTA2,0.46504889857286497,DMRTA2,0.46504889857286497
16939,EYA4,0.4650363972713013,EYA4,0.4650363972713013
16940,OR10G2,0.46496084324931625,OR10G2,0.46496084324931625
16941,AQP10,0.46495926689455874,AQP10,0.46495926689455874
16942,LOC643406,0.46492754760713756,LOC643406,0.46492754760713756
16943,UHRF1BP1,0.46490034454628454,UHRF1BP1,0.46490034454628454
16944,EPX,0.46488332350742395,EPX,0.46488332350742395
16945,NCF1B,0.46486059129880186,NCF1B,0.46486059129880186
16946,CREB3L1,0.464843208516396,CREB3L1,0.464843208516396
16947,EXOC2,0.4648377814357017,EXOC2,0.4648377814357017
16948,ZNF738,0.464830046388604,ZNF738,0.464830046388604
16949,LPO,0.46471900522765897,LPO,0.46471900522765897
16950,GSTM4,0.46469365318003586,GSTM4,0.46469365318003586
16951,FOXR1,0.46463718468500437,FOXR1,0.46463718468500437
16952,GABRA1,0.4646328954486339,GABRA1,0.4646328954486339
16953,RTBDN,0.4646143498882977,RTBDN,0.4646143498882977
16954,OR10A6,0.4645938880225831,OR10A6,0.4645938880225831
16955,FAM71E2,0.46459259758424537,FAM71E2,0.46459259758424537
16956,IL1A,0.46454616945800126,IL1A,0.46454616945800126
16957,OR10R3P,0.46454518987744053,OR10R3P,0.46454518987744053
16958,AB529259,0.4645371137592293,AB529259,0.4645371137592293
16959,DKFZP779L1853,0.46453337225724833,DKFZP779L1853,0.46453337225724833
